fecha_asignacion,correlativo_aspirante,sexo,anio_nacimiento,materia,numero_de_fecha_de_evaluaci,anio_de_ingreso,aprobacion,carrera_objetivo,departamento_institucion_ed,municipio_institucion_,tipo_institucion_educativa
2022-10-20,27c7691f871f6e38038a,M,1997,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,982bdb60d4e85346aba6,F,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA NUEVA,PRIVADO
2022-10-20,982bdb60d4e85346aba6,F,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA NUEVA,PRIVADO
2022-10-20,44738b9ee45339196498,M,2002,MATEMATICA,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,MIXCO,PRIVADO
2022-10-20,44738b9ee45339196498,M,2002,COMPUTACION,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,MIXCO,PRIVADO
2022-10-20,be54634481798487ae0f,F,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA AMBIENTAL,GUATEMALA,VILLA CANALES,PRIVADO
2022-10-20,be54634481798487ae0f,F,2003,MATEMATICA,2,2023,APROBADO,INGENIERIA AMBIENTAL,GUATEMALA,VILLA CANALES,PRIVADO
2022-10-20,e128fe4236166c751dba,M,2005,COMPUTACION,2,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,VILLA NUEVA,PRIVADO
2022-10-20,e128fe4236166c751dba,M,2005,MATEMATICA,2,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,VILLA NUEVA,PRIVADO
2022-10-20,f45b4ad10740d3fc8f604,M,2002,MATEMATICA,2,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,f45b4ad10740d3fc8f604,M,2002,COMPUTACION,2,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,8eb3c4479557e6d2c54f,F,1994,COMPUTACION,2,2023,APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,8eb3c4479557e6d2c54f,F,1994,MATEMATICA,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,8280ef4ef1b9481e6f2a1,M,2004,MATEMATICA,2,2023,NO APROBADO,INGENIERIA ELECTRONICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,8280ef4ef1b9481e6f2a1,M,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA ELECTRONICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,82863df5a5fb5145f3a0,M,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,HUEHUETENANGO,BARILLAS,PRIVADO
2022-10-20,82863df5a5fb5145f3a0,M,2003,MATEMATICA,2,2023,APROBADO,INGENIERIA INDUSTRIAL,HUEHUETENANGO,BARILLAS,PRIVADO
2022-10-20,79cbe1c668b46a3d5fb4,M,2002,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,PETAPA,PRIVADO
2022-10-20,41e16cdcd4a481adf6e3,M,2004,COMPUTACION,2,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,41e16cdcd4a481adf6e3,M,2004,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,16259b3c2cc0e3150121,M,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,e7e284fc8f78af62b4b08,F,2002,COMPUTACION,2,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,VILLA NUEVA,PRIVADO
2022-10-20,e7e284fc8f78af62b4b08,F,2002,MATEMATICA,2,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,VILLA NUEVA,PRIVADO
2022-10-20,98b977eb5ed95056a7fa,M,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SACATEPEQUEZ,JOCOTENANGO,PRIVADO
2022-10-20,98b977eb5ed95056a7fa,M,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SACATEPEQUEZ,JOCOTENANGO,PRIVADO
2022-10-20,da1d1f8aac5587f1803c,M,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,da1d1f8aac5587f1803c,M,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,aebaf46208cd373e7b92,M,1997,MATEMATICA,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,aebaf46208cd373e7b92,M,1997,COMPUTACION,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,916b3765d7c79f82ad8a,F,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,SAN JUAN SACATEPEQ,PRIVADO
2022-10-20,916b3765d7c79f82ad8a,F,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,SAN JUAN SACATEPEQ,PRIVADO
2022-10-20,932551e323bd45babf46,M,2002,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SIN DATOS,SIN DATOS,SIN DATOS
2022-10-20,932551e323bd45babf46,M,2002,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SIN DATOS,SIN DATOS,SIN DATOS
2022-10-20,d7ab5e6504122e6c5f2a,M,2005,MATEMATICA,2,2023,NO APROBADO,INGENIERIA MECANICA ,ESCUINTLA,PALIN,PRIVADO
2022-10-20,d7ab5e6504122e6c5f2a,M,2005,COMPUTACION,2,2023,NO APROBADO,INGENIERIA MECANICA ,ESCUINTLA,PALIN,PRIVADO
2022-10-20,babb7bc3331bac89f3d3,M,1992,MATEMATICA,2,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,babb7bc3331bac89f3d3,M,1992,COMPUTACION,2,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,4162e1caaecf3d10f609e,M,2001,MATEMATICA,2,2023,NO APROBADO,INGENIERIA CIVIL,IZABAL,PUERTO BARRIOS,PUBLICO
2022-10-20,4162e1caaecf3d10f609e,M,2001,COMPUTACION,2,2023,NO APROBADO,INGENIERIA CIVIL,IZABAL,PUERTO BARRIOS,PUBLICO
2022-10-20,7def2eaa68c4248afe69,M,1997,COMPUTACION,2,2023,NO APROBADO,INGENIERIA ELECTRICA,HUEHUETENANGO,HUEHUETENANGO,PRIVADO
2022-10-20,7def2eaa68c4248afe69,M,1997,MATEMATICA,2,2023,NO APROBADO,INGENIERIA ELECTRICA,HUEHUETENANGO,HUEHUETENANGO,PRIVADO
2022-10-20,72c4628dbd25e53e6b62,M,2004,MATEMATICA,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,ALTA VERAPAZ,COBAN,PRIVADO
2022-10-20,72c4628dbd25e53e6b62,M,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,ALTA VERAPAZ,COBAN,PRIVADO
2022-10-20,6ae92ccd6bb34b3b4dbb,M,2001,MATEMATICA,2,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,6ae92ccd6bb34b3b4dbb,M,2001,COMPUTACION,2,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,ce22aa7075cf414bac1c,M,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,82d44ed965451bc9c801,M,1996,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,SANTA CATARINA ,PRIVADO
2022-10-20,82d44ed965451bc9c801,M,1996,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,SANTA CATARINA ,PRIVADO
2022-10-20,71c4ec6421baeb8a8372,F,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,MIXCO,PRIVADO
2022-10-20,71c4ec6421baeb8a8372,F,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,MIXCO,PRIVADO
2022-10-20,64f6cc8505094a71f317,M,2002,MATEMATICA,2,2023,APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,723b20e553ee2b6aa7af,F,2004,MATEMATICA,2,2023,APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,5afdc21aacc2d823224a4,M,2000,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,5afdc21aacc2d823224a4,M,2000,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,2a1d07b9fbd43e25f748,M,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,2a1d07b9fbd43e25f748,M,2004,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,61bc72dbad9ec68bf745,M,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,61bc72dbad9ec68bf745,M,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,d688220bba71f49374da,F,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2022-10-20,d688220bba71f49374da,F,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,CHIMALTENANGO,CHIMALTENANGO,PRIVADO
2022-10-20,b9010eba4f6e883fd93a,M,2002,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,b9010eba4f6e883fd93a,M,2002,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,69760dff84970f09899e,F,2004,MATEMATICA,2,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,69760dff84970f09899e,F,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,1f7735d18589022ee28a,M,2001,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,ALTA VERAPAZ,COBAN,PRIVADO
2022-10-20,1f7735d18589022ee28a,M,2001,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,ALTA VERAPAZ,COBAN,PRIVADO
2022-10-20,c529a4dad4631562aeed,F,2004,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,BAJA VERAPAZ,SAN MIGUEL ,PUBLICO
2022-10-20,c529a4dad4631562aeed,F,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,BAJA VERAPAZ,SAN MIGUEL ,PUBLICO
2022-10-20,c5b7bb39ee2650d3b3fb,M,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,PETAPA,PRIVADO
2022-10-20,c5b7bb39ee2650d3b3fb,M,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,PETAPA,PRIVADO
2022-10-20,c2a8172e0e06f214beba,F,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA QUIMICA,EL PROGRESO,SANARATE,PRIVADO
2022-10-20,c2a8172e0e06f214beba,F,2004,MATEMATICA,2,2023,APROBADO,INGENIERIA QUIMICA,EL PROGRESO,SANARATE,PRIVADO
2022-10-20,5a233433f7fd7af8eee40,M,1997,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,CHIMALTENANGO,CHIMALTENANGO,PUBLICO
2022-10-20,5a233433f7fd7af8eee40,M,1997,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,CHIMALTENANGO,CHIMALTENANGO,PUBLICO
2022-10-20,f930b96256d201620ef4,M,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA ELECTRONICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,f930b96256d201620ef4,M,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA ELECTRONICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,2df34be49d7bfb5a93d7,F,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,2df34be49d7bfb5a93d7,F,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,5c433c01f650b71a0b32,F,1998,COMPUTACION,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,PETAPA,PRIVADO
2022-10-20,5c433c01f650b71a0b32,F,1998,MATEMATICA,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,PETAPA,PRIVADO
2022-10-20,96a679b15fc379bb73fd,M,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,96a679b15fc379bb73fd,M,2004,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,05f998545aa238cbf821,M,2003,MATEMATICA,2,2023,APROBADO,INGENIERIA MECANICA ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,3c2b26a08f7e628d34f8,F,2000,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA NUEVA,PRIVADO
2022-10-20,3c2b26a08f7e628d34f8,F,2000,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA NUEVA,PRIVADO
2022-10-20,dcd326feec08e95e7e63,M,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,MIXCO,PRIVADO
2022-10-20,dcd326feec08e95e7e63,M,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,MIXCO,PRIVADO
2022-10-20,dc6335ab9bdbf03b9cc6,M,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,dc6335ab9bdbf03b9cc6,M,2004,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,f039da0e178926ff8114,F,2005,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,e1b3dc6c1f06265fd8c5,M,2001,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,e1b3dc6c1f06265fd8c5,M,2001,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,e4b585484b8be0902ed6,M,2004,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,ESCUINTLA,ESCUINTLA,PRIVADO
2022-10-20,e4b585484b8be0902ed6,M,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,ESCUINTLA,ESCUINTLA,PRIVADO
2022-10-20,559f0dff1b499e546f05a,M,1984,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,QUEZALTENANGO,QUETZALTENANGO,PUBLICO
2022-10-20,559f0dff1b499e546f05a,M,1984,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,QUEZALTENANGO,QUETZALTENANGO,PUBLICO
2022-10-20,2e9692b37897dd96c207,M,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SACATEPEQUEZ,ANTIGUA GUATEMAL,PRIVADO
2022-10-20,2e9692b37897dd96c207,M,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,SACATEPEQUEZ,ANTIGUA GUATEMAL,PRIVADO
2022-10-20,7ee0f7d33e4b56ed84ad,M,2005,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,MIXCO,PRIVADO
2022-10-20,7ee0f7d33e4b56ed84ad,M,2005,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,MIXCO,PRIVADO
2022-10-20,cfa868079f599aed8be33,M,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA ELECTRONICA,GUATEMALA,VILLA NUEVA,PRIVADO
2022-10-20,cfa868079f599aed8be33,M,2004,MATEMATICA,2,2023,NO APROBADO,INGENIERIA ELECTRONICA,GUATEMALA,VILLA NUEVA,PRIVADO
2022-10-20,ada44944d85aa51ab5d9,F,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA CANALES,PUBLICO
2022-10-20,ada44944d85aa51ab5d9,F,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA CANALES,PUBLICO
2022-10-20,1cd6c0796fda2f07b202,M,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA CIVIL,GUATEMALA,PETAPA,PRIVADO
2022-10-20,d5c8dd0e8cfbb68627c5,M,2002,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,d5c8dd0e8cfbb68627c5,M,2002,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,88960f6418f38a1868a9,M,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,ALTA VERAPAZ,SAN JUAN CHAMELCO,PRIVADO
2022-10-20,88960f6418f38a1868a9,M,2004,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,ALTA VERAPAZ,SAN JUAN CHAMELCO,PRIVADO
2022-10-20,8f88e3de8453d3a3ac41,F,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,AMATITLAN,PUBLICO
2022-10-20,8f88e3de8453d3a3ac41,F,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,AMATITLAN,PUBLICO
2022-10-20,5975a7e47f9e6420589b,F,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,CHINAUTLA,PRIVADO
2022-10-20,5975a7e47f9e6420589b,F,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,CHINAUTLA,PRIVADO
2022-10-20,d74f18fbf13c6105e0ff1e,F,2002,COMPUTACION,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA NUEVA,PRIVADO
2022-10-20,d74f18fbf13c6105e0ff1e,F,2002,MATEMATICA,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,VILLA NUEVA,PRIVADO
2022-10-20,70cede62cded187f43b2,M,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,70cede62cded187f43b2,M,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,133ceb931b7e64cf988f9,M,2005,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA CANALES,PRIVADO
2022-10-20,133ceb931b7e64cf988f9,M,2005,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,VILLA CANALES,PRIVADO
2022-10-20,f23d60c1c46f16d10476,M,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,a36d56aa088352dd44ee,M,2005,MATEMATICA,2,2023,APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,a36d56aa088352dd44ee,M,2005,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,a40ea44ec2c86d5635f9,M,2005,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,MIXCO,PRIVADO
2022-10-20,730b95251d8a90a14fd2,F,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,SAN PEDRO SACATEPEQ,PRIVADO
2022-10-20,730b95251d8a90a14fd2,F,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,SAN PEDRO SACATEPEQ,PRIVADO
2022-10-20,4439dcc0e3109360d4c4,M,2005,MATEMATICA,2,2023,NO APROBADO,INGENIERIA AMBIENTAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,4439dcc0e3109360d4c4,M,2005,COMPUTACION,2,2023,NO APROBADO,INGENIERIA AMBIENTAL,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,439056474851185e64d4,M,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA ELECTRICA,GUATEMALA,MIXCO,PRIVADO
2022-10-20,439056474851185e64d4,M,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA ELECTRICA,GUATEMALA,MIXCO,PRIVADO
2022-10-20,6c577063a211c8bc8dee,M,2005,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,SAN PEDRO SACATEPEQ,PRIVADO
2022-10-20,6c577063a211c8bc8dee,M,2005,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,SAN PEDRO SACATEPEQ,PRIVADO
2022-10-20,4c74688765e5c3606121,M,2003,COMPUTACION,2,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,4c74688765e5c3606121,M,2003,MATEMATICA,2,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,e40f58a6fbbcefa80be50,F,2005,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,PETAPA,PRIVADO
2022-10-20,e40f58a6fbbcefa80be50,F,2005,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,PETAPA,PRIVADO
2022-10-20,fd76624326769f3b30ad,F,2003,COMPUTACION,2,2023,APROBADO,INGENIERIA CIVIL,GUATEMALA,MIXCO,PRIVADO
2022-10-20,8e7862a53ed6eea75020,M,2004,MATEMATICA,2,2023,NO APROBADO,INGENIERIA QUIMICA,PETEN,EL CHAL,PUBLICO
2022-10-20,8e7862a53ed6eea75020,M,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA QUIMICA,PETEN,EL CHAL,PUBLICO
2022-10-20,3f1d9c38baa1c5f72397,M,2004,MATEMATICA,2,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,3f1d9c38baa1c5f72397,M,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA MECANICA,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,ac3ae41f109a6d8cbe00,F,2004,MATEMATICA,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,MIXCO,PRIVADO
2022-10-20,ac3ae41f109a6d8cbe00,F,2004,COMPUTACION,2,2023,NO APROBADO,INGENIERIA INDUSTRIAL,GUATEMALA,MIXCO,PRIVADO
2022-10-20,f785a10d945ec6db0ccf,M,2005,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,HUEHUETENANGO,CUILCO,PRIVADO
2022-10-20,f785a10d945ec6db0ccf,M,2005,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,HUEHUETENANGO,CUILCO,PRIVADO
2022-10-20,fb8682644b52a690fb27,F,1994,MATEMATICA,2,2023,NO APROBADO,INGENIERIA QUIMICA,GUATEMALA,GUATEMALA - CIUDAD ,PUBLICO
2022-10-20,a4a7bcdd8a9cba9c9b47,F,2005,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,a4a7bcdd8a9cba9c9b47,F,2005,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,e56eb086c42f71fea276b,M,2001,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,e56eb086c42f71fea276b,M,2001,MATEMATICA,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
2022-10-20,9ab5d49f113bf74fe178f,M,2005,COMPUTACION,2,2023,NO APROBADO,INGENIERIA EN CIENCIAS Y ,GUATEMALA,GUATEMALA - CIUDAD ,PRIVADO
